Function,xCplxPow,"(z, [n], [Digit_Max])","Raises a complex extended number to real power n.
 cplxPow(z, n) = z^n   (default n = 2)",Complex,Multiprecision complex power,,,,96
Function,xCplxRect,"(z, [angle], [Digit_Max])","Converts a complex extended number from polar to rectangular form
Angle is RAD(default), DEG, or GRAD",Complex,Multiprecision Rectangular Conversion ,,,,56
Function,xCplxRoot,"(z, [n], [Digit_Max])","returns the nth root of a complex extended number.
 cplxrad(z, n) = z^(1/n)   (default n = 2)",Complex,Multiprecision complex nth root,,,,97
Function,xCplxSin,(z),"Complex Sine, with extended precision",Complex,complex Sin,,,,157
Function,xCplxSinh,(z),"Complex Hyperbolic Sine, with extended precision",Complex,complex Hyperbolic Sin,,,,166
Function,xCplxSqr,"(z, [Digit_Max])","Returns the square root of a complex number, the same as Excels IMSQRT( ) function, but with extended precision",Complex,Returns the square root of a complex number ,,,,97
Function,xCplxSub,"(a, b, [Digit_Max])","Performs the complex subtraction of two complex extended numbers:
  xCplxSub(a, b) = a - b",Complex,Multiprecision complex Subtraction ,,,,52
Function,xCplxTan,(z),"Complex Tangent, with extended precision",Complex,complex Tangent,,,,160
Function,xCplxTanh,(z),"Complex Hyperbolic Tangent, with extended precision",Complex,complex Hyperbolic Tan,,,,168
Function,xCStr,"(x, [Digit_Max])","Converts Double (x) to String with optional Digit_Max (default 767, the maximum number of significant digits needed to exactly represent any double)",Manipulation,Converts double precision into multiprecision,,,,501
Function,xCvExp,"(mantissa, [exponent])",Converts into scientific notation x= mantissa*10^exponent; default exponent=0,Manipulation,Converts into scientific notation,scientific,,,131
Function,xd2Poly_ChebychevT,"(x, n, [DgtMax])",Chebychev orthogonal polynomial 2nd Derivative of 1st kind,Polynomial,Chebychev polynomial 2nd Derivative of 1st kind,,,,268
Function,xDec,(x),Returns the decimal part of an extended number,Manipulation,Returns the decimal part of an extended number,fraction,,,73
Function,xDecr,(x),"Decrements an extended number 'x' by 1; =x-1
xDecr(x) = xSub(x, 1)",Manipulation,Decrements an extended number 'x' by 1; =x-1,,,,500
Function,xDecrSq,"(x, DgtMax)","Calculates (x^2 - 1). x must be a string. DgtMax is not optional.
Returns Unformated(Raw) String",Manipulation,Calculates (1 + x^2),,,,500
Function,xDegrees,"(Angle, [Digit_Max])","Converts radians into degrees, with extended precision",Manipulation,Converts radians into degrees,,,,500
Function,xDelta,"(x, [y])","Tests whether two values are equal, the same as Excels DELTA( ) function, but with extended precision",Statistical,Tests whether two values are equal,,,,500
Function,xDevSq,"(a, [Digit_Max])","Sum of squares of deviations of data points from their sample mean.
The same as Excels DEVSQ( ) function, but with extended precision",Statistical,Sum of squares of deviations from their sample mean,,,,500
Function,xDgMat,"(x, y, [M])","Returns number of matching digits of x and y, including fractional portion.
If x and y are exact, by default returns xDgtS(x), but can be specified by [M]
If < 0 returns -ABS(Log(x)-Log(y))
If M is negative uses Abs(M) for exact, and returns zero if < 0",Manipulation,fractional matching significant digits of x and y,,,,500
Function,xDgt,(x),Returns the number of all digits,Manipulation,Digits count ,,,,61
Function,xDgtS,(x),Returns the number of significant digits,Manipulation,Significant digits count ,,,,279
Function,xDiff,"(Var_Value, Func, [Param], [Digit_Max], [Order], [MaxPrecision], [Var_Label], [Delta_H])","simplest 1st to 20th Order derivitive of f(x). VarLabel default is 'x'
Param is for variables sustitution. Default Order = 1
MaxPrecision limits precision to calculate with internally.
Delta_H allows user to pass small value Delta (h), else it is calc'ed","Derivatives, limits",First up to 20th Order derivative of f(x),,,,503
Function,xDiff1,"(Var_Value, Func, [Lim], [Param], [Digit_Max], [Var_Label], [MaxPrecision])","First derivative of f(x), 'x' is default, otherwise can be specified by 'Var_Label'
lim = 0 central, -1 left and +1 right
The same as the existing Diff1( ) function, but with extended precision.","Derivatives, limits",First derivative of f(x),,,,189
Function,xDiff2,"(Var_Value, Func, [Param], [Digit_Max], [Var_Label], [MaxPrecision])","Second derivative of f(x), 'x' is default, otherwise can be specified by 'Var_Label'
The same as the existing Diff2( ) function, but with extended precision.","Derivatives, limits",Second derivative of f(x),,,,190
Function,xDiffI,"(Var_Value, Func, [Param], [Digit_Max], [Order], [NumOfPoints], [Offset], [MaxPrecision], [MaxDerEstCnt], [FindBestHflag], [Var_Label], [Coef])","any Order derivitive of f(x). VarLabel default is 'x'. Default Order = 1
NumOfPoints specifies formula used. min is (Order+1)
MaxPrecision limits machine precision
Offset default is central = (odd#pts+1)/2
Delta_H allows user to pass small value Delta (h)","Derivatives, limits",any Order derivative of f(x) by iteration,,,,503
Function,xDiffOpt,"(Var_Value, Func, [Param], [Digit_Max], [Order], [NumOfPoints], [Offset], [MaxPrecision], [Optim], [Var_Label], [Delta_H], [Coef])","Array returns deriv est (any Order) to 1st cell, h to 2nd cell, d to 3rd
Default Var_Label is 'x'. default Order = 1
NumOfPoints specifies formula. min is (Order+1)
Offset...default is central = (odd#pts+1)/2
Optim TRUE or FALSE (default), optimizes Delta","Derivatives, limits",any Order derivative of f(x) for Var_Label x (default),,,,503
Function,xDiv,"(x, y, [Digit_Max])","Performs the division of two extended number:  xDiv(x, y) = x / y",Arithmetic,Multiprecision Division ,,,,11
Function,xDivInt,"(N, D)","Returns Multi-precision quotient Q using integer division N\D
where Q = xInt(N/D) = xFloor(N/D), the closest integer <= N/D",Arithmetic,Multiprecision quotient Q = xInt(N/D) = xFloor(N/D),module,,,65
Function,xDivMod,"(a, b, m)",Modular division,Numbers,Modular division,Congruence,,,301
Function,xDivR,"(x, y, Digit_Max)","internal function the same as xDiv, but 10% faster in VBA Projects.
Can also be called from the spreadsheet, where it is 3% faster, but returns numbers in 'Raw' format: as an integer and an unformatted exponent",Arithmetic,Multiprecision Division for VBA,,,,11
Function,xDivRem,"(A, B)","Former name of xIntMod(N, D), as xTruncMod is an alternate Remainder
Multi-precision remainder R = N - D * Q
quotient Q = xInt(N/D), the closest integer <= N/D
The sign of remainder R is always the same as the sign of divisor D",Numbers,Former name of xIntMod: R = N - D * xInt(N/D),,,,66
Function,xDivTrunc,"(N, D)","Returns Multi-precision quotient Q from dividend N and divisor D where
Q = xTrunc(N/D), the integer portion of N/D (rounded down toward zero)",Arithmetic,Multiprecision quotient Q = xTrunc(N/D),module,,,65
Function,xDLgI,"(x, Xi, Yi, [Level], [IsRadians], [DgtMax])","First Derivative at 'x' from Lagrange Interpolation Polynomial
Yi and Xi are vectors of data. Default Level=(data pts-1)
Set IsRadians=True for adjustment of input. Default=False
Set DgtMax>0 for multi-precision, 0 for double precision, -1 for quadruple","Derivatives, Interpolation",First Derivative of Lagrange Interpolation Polynomial,,,,143
Function,xDpoly,"(x, Coef, ord, [Digit_Max])",Returns the multiprecision derivative value of a polynomial at the point x,Polynomial,Multiprecision derivative value of a polynomial,,,,36
Function,xdPoly_ChebychevT,"(x, n, [DgtMax])",Chebychev orthogonal polynomial 1st Derivative of 1st kind,Polynomial,Chebychev polynomial 1st Derivative of 1st kind,,,,268
Function,xdPoly_ChebychevU,"(x, n, [DgtMax])",Chebychev orthogonal polynomial 1st Derivative of 2nd kind,Polynomial,Chebychev polynomial 1st Derivative of 2nd kind,,,,268
Function,xe,([Digit_Max]),"Returns the constant 'e', base of natural logarithm: e = 2.718...",Transcendental ,Multiprecision constant e,,,,23
Function,xErf,"(x, [Digit_Max])","Integral of Gauss' standard error function
The same as Excels ERF( ) function, but with extended precision",Statistical,Integral of Gauss' standard error function,,,,204
Function,xErfC,"(x, [Digit_Max])","Complementary of the standard error function
The same as Excels ERFC( ) function, but with extended precision",Statistical,Complementary of the standard error function,,,,204
Function,xEu,([Digit_Max]),Euler-Mascheroni gamma constant,Transcendental ,Euler-Mascheroni gamma constant,"eulero, Euler",,,152
Function,xEval,"(Formula, [VarArray], [DgtMax], [AngleSet], [Tiny], [IntSwapFix])","Multiprecision evaluation math expression. 
Parameter Formula is a string, like 'x^3+x*y/2+1', '(a+b)*(a-b)', etc. 
VarArray contains the variables values to substitute
New ver.6.0 adds optional parameters Tiny and IntSwapFix",Arithmetic,Multiprecision evaluator,parser formula computing,,,125
Function,xEvall,"(Formula, [VarArray1, VarArray2...])","Multiprecision evaluation math expression. 
Parameter Formula is a string, like  'x^3+x*y/2+1',  '(a+b)*(a-b)',  etc. 
VarArray1... contains all parameters to pass to the function
Optional parameters DgtMax, AngleSet, and Tiny are always Case Insensitive",Arithmetic,Multiprecision evaluator,parser formula computing,,,125
Function,xEven,(x),"Returns positive number rounded up, negative number rounded down,
to the nearest even integer.
The same as Excels EVEN( ) function, but with extended precision",Statistical,Returns number rounded up to the nearest even integer,,,,500
Function,xExp,"(x, [Digit_Max])",Returns the exponential of x in base 'e': xExp(x)= e^x,Transcendental ,Multiprecision exponential e^x,,,,21
Function,xExpa,"(x, [a], [Digit_Max])","Returns the exponential of x in the base a;  xExpa = a^x
default a = 10. If a is negative and x is not an integer, result will have a leading space, alerting the user that it is valid only if the denominator of x is odd:
xExpa(1/3,-8)=_-2",Transcendental ,Multiprecision exponential base a^x ,,,,22
Function,xExpaNI,"(x, a, [Digit_Max])","Returns the exponential of x in the base a;  xExpa = a^x
where x is not an integer. If a is negative, result will have a leading space, alerting the user that it is valid only if the denominator of x is odd:
xExpaNI(1/3,-8)=_-2",Transcendental ,Multiprecision exponential base a^x ,,,,22
Function,xExpBase,"(a, x, [Digit_Max])","Returns the exponential of x in the base a;  xExpBase = a^x
If 'a' is negative and 'x' is not an integer, the result will have a leading space, alerting the user that it is valid only if the denominator of 'x' is odd:
xExpBase(-8,1/3)=_-2",Transcendental ,Multiprecision exponential base a^x ,,,,22
Function,xExponent,(x),"Returns the exponent of a number, the second value returned from xSplit( )",Manipulation,Return String Exponent,,,,132
Function,xExtDelta2,"(x, [DgtMax])","returns the Aitken's delta square extrapolation of a succession
[x0, x1, x2] --> x*
The argument X is a 3 elements vector.",Interpolation,Extrapolation with Aitken's square delta method,"iterate, sequence",,,95
Function,xFact,"(n, [Digit_Max])",Returns the factorial of n in extended precision  xFact(n)= n! ,Statistical,Multiprecision Factorial ,,,,38
Function,xFact2,"(n, [Digit_Max])",double-step factorial (odd/even factorial),Statistical,Double-step factorial (odd/even factorial),,,,136
Function,xFib,"(n, [DgtMax])",Returns the Fibonacci number,Special functions,Multiprecision Fibonacci number,,,,220
Function,xFisher,"(x, [Digit_Max])","Returns the Fisher transformation at x
The same as Excels FISHER( ) function, but with extended precision",Statistical,Returns the Fisher transformation at x,,,,500
Function,xFishInv,"(y, [Digit_Max])","Returns the inverse of the Fisher transformation
The same as Excels FISHERINV( ) function, but with extended precision",Statistical,Returns the inverse of the Fisher transformation,,,,500
Function,xFloor,"(x, [signif])","Rounds to the nearest multiple of significance <= x for positive signif,
>= x for negative signif. Default signif = 1
The same as Excels FLOOR( ) function, but with extended precision",Statistical,Nearest multiple of (positive) significance <= x,,,,500
Function,xFmt,"(x, [Digit_Max], [Zeros])","Formats a string with your Configuration settings for 'lead zeros', 'trailing zeros', and 'rounding'.
If  [Digit_Max] is omitted, the full length formatted string is returned.
[Optional Zeros] allows you to specify zeros other than the Configured default",Manipulation,Converts Mantissa with Standard decimal separator,,,,500
Function,xFormat,"(str, Digit_Sep)",Formats an extended number separating groups of digits. It works like Excel's built-in Format function for standard numbers,Manipulation,Format extended numbers,char separator,,,100
Function,xFract,"(x, [DigitMax])","Returns numerator and denominator of the fraction that approximates x with extended precision. The function returns a vector of two numbers
Ex: xFract(x) --> {n, d},  or to a single cell xFract(x) --> 'n/d'",Numbers,Multiprecision fraction converter,"rational, ratio, approximation",,,72
Function,xFractCont,"(x, [DgtMax], [n], [StopMethod], [StopValue])","Continued fraction of x, as 2 x n or 3 x n array, or use [n] to return [a0;a1,a2,...,an] to one cell. Truncate with StopValue. StopMethod = 0 (default): not truncated.
1: use x-n/d. 2: use rDgMat(x, n/d). 3: use xDgt(n)+xDgt(d). 4: use x*d-n",Numbers,Multiprecision continued fraction,"rational, ratio, approximate",,,314
Function,xGamma,"(x, [DgtMax])","Gamma function  using Lanczos formula
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Gamma function,,,,208
Function,xGammaF,"(x1, x2, [DgtMax])","Gamma Fisher's distribution factor 
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Gamma Fisher's distribution factor ,,,,211
Function,xGammaI,"(a, x, [sel])","Incomplete Gamma function
Optional [sel] can be entered as 1 or 2
If [sel] is missing, [sel] = 1",Special functions,Incomplete Gamma function,,,,287
Function,xGammaLn,"(x, [DgtMax])","Natural log of Gamma function
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Natural log of Gamma function,,,,209
Function,xGammaLog,"(x, [DgtMax])","Decimal log of Gamma function
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Decimal log of Gamma function,,,,209
Function,xGammaQ,"(x1, x2, [DgtMax])","Quotient of two Gamma functions q= Gamma(x1)/Gamma(x2)
If Digit_Max < 16 returns Double Precision
If Digit_Max > 30 uses Spouge's algorithm",Special functions,Quotient  Gamma(x1)/Gamma(x2),,,,210
Function,xGEstep,"(x, [step])","Returns 1 if number x is > or = step; returns 0 (zero) otherwise.
If is missing, step = 0
The same as Excels GESTEP( ) function, but with extended precision",Statistical,Returns 1 if number = step; returns 0 (zero) otherwise,,,,500
Function,xGm,([Digit_Max]),Euler-Mascheroni gamma constant,Special functions,Euler-Mascheroni gamma constant,"eulero, Euler",,,207
Function,xGmean,"(a As Range, [Digit_Max])","Returns the geometric mean of n numbers, extended or not",Statistical,Multiprecision Geometric Mean ,,,,43
Function,xGrad,"(Var_Values, Func, [Param], [Digit_Max], [Var_Labels], [MaxPrecision])","vector of first derivatives of  function f(x,y,z)
'x,y,z' is default, otherwise can be specified by 'Var_Labels'","Derivatives, limits","Gradient of f(x,y,z)",,,,191
Function,xHmean,"(a, [Digit_Max])","Returns the harmonic mean, the same as Excels HARMEAN( ) function, but with extended precision",Statistical,Returns the harmonic mean,,,,500
Function,xHypGeom,"(a,b,c,x,[Digit_Max],[ConvDetCnt],[Tolerance],[Force_NUMBER_ret])","Hypergeometric function
ConvDetCnt default=5000, Tolerance default=0.05
[Force_NUMBER_ret] returns current sum instead of error message. Default=FALSE",Special functions,Hypergeometric function,,,,260
Function,xIElliptic1,"(phi, k, [AngleSet], [Digit_Max],[ArcLen])","Elliptic integral of 1st kind (array can return 2nd kind to 2nd cell)
AngleSet is RAD(default), DEG, or GRAD
Digit_Max  -1=quad prec, 0=double prec, >0 extended prec (default)
ArcLen as Boolean(default=FALSE)",Special functions,Elliptic integral of 1st kind,,,,290
Function,xIElliptic2,"(phi, k, [AngleSet], [Digit_Max],[ArcLen])","Elliptic integral of 2nd kind (array can return 1st kind to 2nd cell)
AngleSet is RAD(default), DEG, or GRAD
Digit_Max  -1=quad prec, 0=double prec, >0 extended prec (default)
ArcLen as Boolean(default=FALSE)",Special functions,Elliptic integral of 2nd kind,,,,290
Function,xIElliptic3,"(phi, k, n, [AngleSet], [Digit_Max],[ArcLen])","Elliptic integral of 3rd kind
AngleSet is RAD(default), DEG, or GRAD
Digit_Max  -1=quad prec, 0=double prec, >0 extended prec (default)
ArcLen as Boolean(default=FALSE)",Special functions,Elliptic integral of 3rd kind,,,,290
Function,xImag,(x),"Returns the imaginary coefficient of an extended complex number, the same as Excels IMAGINARY( ) function",Complex,Returns the imaginary coefficient of a complex number,,,,500
Function,xIncr,(x),"Increments an extended number 'x' by 1; =x+1
xIncr(x) = xAdd(x, 1)",Manipulation,Increments an extended number 'x' by 1; =x+1,,,,500
Function,xIncrSq,"(x, DgtMax, [IsNeg])","x must be a string. DgtMax is not optional
Returns Unformated(Raw) String. Calculates (1 + x^2) or
if optional parameter IsNeg(default=FALSE) is TRUE  (1 - x^2)",Manipulation,Calculates (1 + x^2) or  (1 - x^2),,,,500
Function,xInt,(x),Returns the 'integer' of an extended number 'x' as the greatest integer less than or equal to 'x',Manipulation,Multiprecision Integer part ,,,,40
Function,xIntercept,"(ax, ay, [Digit_Max])","Calculates the point at which a line will intersect the y-axis
The same as Excels INTERCEPT( ) function, but with extended precision",Statistical,Calculates the point at which a line intersects the y-axis,,,,500
Function,xIntLog10,(x),"Returns corrected Int(Log(Abs(x))/Log(10)) for Xnumbers.
Same as xInt(xLog(xAbs(x),10), but with absolute accuracy near exact powers of 10",Manipulation,Corrected Int(Log(x)/Log(10)) for Xnumbers,,,,500
Function,xIntLog2,(x),"Returns corrected Int(Log(Abs(x))/Log(2)) for Xnumbers.
Same as xInt(xLog(xAbs(x),2), but with absolute accuracy near exact powers of 2",Manipulation,Corrected Int(Log(x)/Log(2)) for Xnumbers,,,,500
Function,xIntMod,"(N, D)","Multi-precision remainder R = N - D * Q
quotient Q = xInt(N/D), the closest integer <= N/D
The sign of remainder R is always the same as the sign of divisor D",Numbers,Multi-precision remainder R = N - D * xInt(N/D),,,,66
Function,xIntQR,"(N, D)","Multi-precision quotient Q and remainder R as 2 x array
Q =  xInt(N/D), the closest integer <= N/D
R = N - D * Q
The sign of remainder R is always the same as the sign of divisor D",Numbers,quotient Q = xInt(N/D) & remainder R as 2 x array,,,,66
Function,xInv,"(x, [Digit_Max])",Multi-precision inverse,Manipulation,Multi-precision Inverse,,,,153
Function,xInvR,"(x, Digit_Max)","Internal function the same as xInv, but 10% faster in VBA Projects.
Can also be called from the spreadsheet, where it is 3% faster, but returns numbers in 'Raw' format: as an integer and an unformatted exponent",Manipulation,Multi-precision Inverse,,,,153
Function,xIsErr,"(a1, [a2], [a3],...)","returns 0 if no errors in a range, else returns 1",Manipulation,"returns 0 if no errors in a range, else returns 1",,,,500
Function,xIsErrNA,"(a1, [a2], [a3],...)","Returns 0 if no errors in a range, else returns 1 - ignoring #N/A errors",Manipulation,"Returns 0 for no errors, else returns 1 - ignoring #N/A",,,,500
Function,xIsEven,(a),"Returns TRUE if integer number is even, FALSE if odd.
If number 'a' is not an integer, it is truncated.
The same as Excels ISEVEN( ) function, but with extended precision",Statistical,Returns TRUE if number is even,,,,266
Function,xIsInteger,(n),Checks if x is an integer. It returns TRUE or FALSE ,Numbers,Checks if x is an integer,,,,303
Function,xIsNumeric,(x),"Return 0 = non numerico (FALSE) , 1 = Numeric (a double), 2 = Numeric string (Xnumber)",Manipulation,"Return 0 = non numerico, 1 Numeric, 2 Numeric string",,,,500
Function,xIsOdd,(a),"Checks if an integer number is odd (TRUE) or even (FALSE)
If number 'a' is not an integer, it is truncated.",Numbers,Odd/even check,,,,266
Function,xIsSquare,(n),Checks if an integer number is perfect square,Numbers,Perfect square check,,,,265
Function,xIsXnumber,(x),Returns TRUE if x is a true extended-precision number and cannot be converted into double precision without loss of precision,Manipulation,Check multiprecision number,,,,74
Function,xJacobian,"(Var_Values, Func, [Param], [Digit_Max], [Var_Labels], [MaxPrecision])","Jacobian matrix of a vector-function [f1(x,y,z), f2(x,y,z),... fm(x,y,z)]
'x,y,z' is default, otherwise can be specified by 'Var_Labels'","Derivatives, limits",Jacobian matrix,,,,192
Function,xKummer1,"(a,b,z,[Digit_Max],[ConvDetCnt],[Tolerance],[Force_NUMBER_ret])","Kummer confluent hypergeometric function of 1st kind
ConvDetCnt default=5000, Tolerance default=0.05
[Force_NUMBER_ret] returns current sum instead of error message. Default=FALSE",Special functions,Kummer confluent hypergeometric function of 1st kind,serie sum integral,,,309
Function,xLgI,"(x, Xi, Yi, [Level], [RadiansLB], [DgtMax])","data Interpolation using Lagrange Poly
Yi and Xi are vectors of data. Default Level=(data pts-1)
Set RadiansLB=0 for data from 0 to 2pi, -1 for -pi to +pi. Default=don't adjust
Set DgtMax>0 for multi-precision, 0 for double precision, -1 for quadruple",Interpolation,Lagrange Interpolation Polynomial,,,,143
Function,xLn,"(x, [Digit_Max])",Returns the natural logarithm (or Neper's),Transcendental ,Multiprecision natural logarithm,,,,19
Function,xLn10,([Digit_Max]),Returns the constant Ln(10) = 2.302... ,Transcendental ,Multiprecision constant Ln(10) ,,,,25
Function,xLn2,([Digit_Max]),Returns the constant Ln(2 ) = 0.693....,Transcendental ,Multiprecision constant Ln(2) ,,,,24
Function,xLog,"(x, [base], [Digit_Max])",Returns the logarithm in any base (default 10),Transcendental ,Multiprecision logarithm in any base,,,,20
Function,xLogistic,"(x, avg, dev, [Dtype], [Digit_Max])","Multi-precision Logistic distribution
Optional Dtype can be entered as 1 or TRUE;  0 or FALSE
If Dtype is missing, Dtype = 0 (FALSE)",Statistical,Multi-precision Logistic distribution,,,,403
Function,xLogNorm,"(x, avg, dev, [Dtype], [Digit_Max])","Log-normal distribution with extended precision.
Optional Dtype can be entered as 1 or TRUE;  0 or FALSE
If Dtype is missing, Dtype = 0 (FALSE)",Statistical,Log-normal distribution with extended precision,,,,403
Function,xLRE,"(Q, C, [NoSD], [Digit_Max])","Returns the LRE performing index for an estimated value (Q) and a certified value (C), which has a specified number of significant digits [NoSD].
If missing NoSD = xDgtS(C )",Statistical,Multiprecision Log Relative Error (LRE),,,,112
Function,xMAbs,"(mat, [DgtMax])",returns the modulus of a matrix or a vector || V || in multi-precision,Linear Algebra,Multiprecision modulus of vector or matrix,"Norma, Absolute",,,88
Function,xMAbsC,"(Mat, [Cformat], [DgtMax])",Multi-precision complex matrix Euclidean Norm,Linear Algebra,Multi-precision complex matrix Euclidean Norm,,,,511
Function,xMAdd,"(mat1, mat2, [DgtMax])","returns the sum of two matrices in multi-precision
 [n1 x m1] + [n2 x m2] => [n3 x m3]",Linear Algebra,Multiprecision matrix addition,,,,83
Function,xMAddC,"(Mat1, Mat2, [Cformat], [DgtMax])",returns the sum of two complex matrices in multi-precision,Linear Algebra,Multiprecision complex matrix addition,,,,512
Function,xMantissa,(x),returns mantissa of number (x). Same as entering xSplit( ) into a single cell,Manipulation,Returns mantissa of number (x),,,,132
Function,xMatAbs,"(mat, [DgtMax])",returns the modulus of a matrix or a vector || V || in multi-precision,Linear Algebra,Multiprecision modulus of vector or matrix,"Norma, Absolute",,,88
Function,xMatAdd,"(mat1, mat2, [DgtMax])","returns the sum of two matrices in multi-precision
 [n1 x m1] + [n2 x m2] => [n3 x m3]",Linear Algebra,Multiprecision matrix addition,,,,83
Function,xMatBAB,"(A, B, [DgtMax])",Perfoms the similarity transform B^(-1)*A*B in extended precision,Linear Algebra,Multiprecision similarity transform,matrix contragradienza,,,113
Function,xMatDet,"(Mat, [DgtMax])",returns the determinant of a square matrix in multiprecision,Linear Algebra,Multiprecision Determinant of a Square matrix ,,,,87
Function,xMatInv,"(Mat, [DgtMax])",returns the Inverse of a square matrix in mutli-precision,Linear Algebra,Multiprecision Inverse of a square matrix ,,,,86
Function,xMatLL,"(Mat, [DgtMax])",Perform the Cholesky's decomposition.  A = L*L^T in multiprecision arithmetic,Linear Algebra,Multiprecision Cholesky decomposition,,,,254
Function,xMatLU,"(Mat, [Pivot], [DgtMax])",Perform the LU decomposition with Crout's algorithm.  A = L*U in multiprecision arithmetic,Linear Algebra,Multiprecision matrix LU decomposition,"Crout, matrix, pivot",,,115
Function,xMatMult,"(mat1, mat2, [DgtMax])","returns the product of two matrices in multi-precision
 [n1 x m1] x[n2 x m2] => [n3 x m3]",Linear Algebra,Multiprecision matrix product,,,,85
Function,xMatPow,"(Mat, n, [DgtMax])","Returns the integer power of a square matrix: A^n in multiprecision arithmetic.
n must be a positive integer",Linear Algebra,Multiprecision power of square matrix,,,,114
Function,xMatSub,"(mat1, mat2, [DgtMax])","returns the difference of two matrices in multi-precision
 [n1 x m1] - [n2 x m2] => [n3 x m3]",Linear Algebra,Multiprecision matrix subtraction,,,,84
Function,xMax,"(a1, [a2], [a3],...)","Multiprecision Maximum
analyzes a range (or multiple ranges) of values",Statistical,Multiprecision Maximum,,,,258
Function,xMaxwell,"(x, a, [Dtype], [DgtMax])","Multiprecision Maxwell-Boltzman
Optional Dtype can be entered as 1 or TRUE;  0 or FALSE
If Dtype is missing, Dtype = 0 (FALSE)",Statistical,Multiprecision Maxwell-Boltzman,,,,403
Function,xMBAB,"(A, B, [DgtMax])",Perfoms the similarity transform B^(-1)*A*B in extended precision,Linear Algebra,Multiprecision similarity transform,matrix contragradienza,,,113
Function,xMBABMCM,"(A, B, [DgtMax])",Perfoms the similarity transform B^(-1)*A*B in extended precision,Linear Algebra,Multiprecision similarity transform,matrix contragradienza,,,113
Function,xMCD,"(a1, [a2], [a3],...)","Returns the Maximum Common Divisor (also known as Largest Common Denominator or Greatest Common Denominator ) between extended numbers.
a1, a2, a3... may be numbers or arrays of numbers",Numbers,Maximun Common Divisor (GCD),,,,68
Function,xMCharC,"(Mat, z, [Cformat], [DgtMax])",returns the complex characteristic matrix A-zI in multi-precision,Linear Algebra,Multiprecision  complex characteristic matrix A-zI,,,,514
Function,xMCharPoly,"(Mat, [Variable], [DgtMax])",returns the coefficients of the characteristic polynomial,Linear Algebra,Coefficients of the characteristic polynomial,,,,99
Function,xMCharPolyC,"(Mat,[Cformat], [DgtMax])",returns the complex coefficients of the characteristic polynomial,Linear Algebra,Coefficients of the characteristic polynomial,,,,99
Function,xMCholesky,"(Mat, [DgtMax])",Perform the Cholesky's decomposition.  A = L*L^T in multiprecision arithmetic,Linear Algebra,Multiprecision Cholesky decomposition,,,,254
Function,xMCM,"(a1, [a2], [a3],...)","Returns the Minimun Common Multiple (also known as Least Common Multiple, LCM ) between extended numbers
a1, a2, a3... may be numbers or arrays of numbers",Numbers,Minimum Common Multiple (LCM),,,,69
Function,xMCond,"(Mat, [DgtMax], [ETA])","Multi-precision Condition number of a Matrix
using Singular Value Decomposition. Default ETA= '1E- & Digit_Max'",Linear Algebra,Multi-precision Condition number,,,,502
Function,xMCondC,"(Mat, [Cformat], [Digit_Max], [ETA], [TOL])","Multi-precision Condition number of a Complex Matrix
using Singular Value Decomposition
Default ETA= '1E- & Digit_Max'. Default TOL= 0",Linear Algebra,Complex Multi-precision Condition number,,,,502
Function,xMCplx,"([Ar], [Ai], [Cformat])",converts 2 real matrices into a complex matrix in multi-precision,Linear Algebra,converts 2 real matrices into a complex matrix,,,,515
Function,xMDet,"(Mat, [DgtMax])",returns the determinant of a square matrix in multiprecision,Linear Algebra,Multiprecision Determinant of a Square matrix ,,,,87
Function,xMDetC,"(Mat, [Cformat], [DgtMax])",Multi-precision complex matrix determinant,Linear Algebra,Multi-precision complex matrix determinant,,,,516
Function,xMDetMCM,"(Mat, [DgtMax],[IsIntMat])","returns the determinant of a square matrix in multiprecision
If IsIntMat is missing,  tests for integer matrix.",Linear Algebra,Multiprecision Determinant of a Square matrix ,,,,87
Function,xMean,"(A, [Digit_Max])","Returns the arithmetic mean of n numbers, extended or not.",Statistical,Multiprecision Arithmetic Mean ,,,,42
Function,xMedian,"(a1, [a2], [a3],...)","Returns the middle number of a group of numbers.
The same as Excels MEDIAN( ) function, but with extended precision",Statistical,Returns the middle number of a group of numbers,,,,500
Function,xMExp,"(Mat, [N], [Tiny], [DgtMax])",returns the matrix series expansion for exp(Mat) in multi-precision,Linear Algebra,Multiprecision matrix series expansion,,,,513
Function,xMExpC,"(Mat, [N], [Cformat], [Tiny], [DgtMax])",returns the complex matrix series expansion for exp(Mat) in multi-precision,Linear Algebra,Multiprecision complex matrix series expansion,,,,513
Function,xMExpErr,"(Mat, N, [DgtMax])",returns the truncation error of matrix series expansion for exp(Mat) in multi-precision,Linear Algebra,Multiprecision  truncation error for exp(Mat),,,,517
Function,xMExpErrC,"(Mat, N, [Cformat], [DgtMax])",returns the truncation error of complex matrix series expansion for exp(Mat) in multi-precision,Linear Algebra,Multiprecision  truncation error for exp(Mat),,,,517
Function,xMin,"(a1, [a2], [a3],...)","Multiprecision Minimum
analyzes a range of values",Statistical,Multiprecision Minimum,,,,258
